file,p_up,signal,position,return,cost,pnl,cum_pnl,peak,dd
300170.csv,0.4022501605271427,-1.0,-0.6703200460356393,0.035696912417508386,6.495288734127077e-05,-0.023993308862375676,-0.31111573403990395,0.052319313300260524,-0.36343504734016446
300170.csv,0.32409174485162834,-1.0,-0.8187307530779818,0.00863495480153409,0.0006324207624732679,-0.007702123809927608,-0.3188178578498316,0.052319313300260524,-0.3711371711500921
300170.csv,0.3941866028724292,-1.0,-1.0,-0.04708340892566509,0.002442611079137348,0.04464079784652775,-0.27417706000330383,0.052319313300260524,-0.32649637330356435
300170.csv,0.3531660976544695,-1.0,-0.8187307530779818,0.019264555493155644,0.000824248419843155,-0.016596732446467047,-0.29077379244977086,0.052319313300260524,-0.3430931057500314
300170.csv,0.35934444325162607,-1.0,-0.8187307530779818,-0.013499296872823141,0.0004963976238776163,0.010555891870832118,-0.28021790057893875,0.052319313300260524,-0.33253721387919927
300170.csv,0.3804141851509929,-1.0,-1.0,-0.03433490117528981,0.0007627252347059165,0.0335721759405839,-0.24664572463835485,0.052319313300260524,-0.2989650379386154
300170.csv,0.5950669134667592,1.0,1.0,-0.03611037749356116,9.737570073954219e-05,-0.0362077531943007,-0.2828534778326556,0.052319313300260524,-0.3351727911329161
300170.csv,0.5705664493324396,1.0,0.7095648045077235,-0.01892382642415491,7.381211182546965e-05,-0.013501493309019041,-0.29635497114167464,0.052319313300260524,-0.34867428444193516
300170.csv,0.3933168350592653,-1.0,-0.36787944117144233,0.02529370881065951,0.0006869615581019987,-0.009991997020520607,-0.30634696816219525,0.052319313300260524,-0.35866628146245577
300170.csv,0.38410337139899303,-1.0,-0.36787944117144233,0.03140920859986718,0.0006114557422891921,-0.01216625784964559,-0.31851322601184084,0.052319313300260524,-0.37083253931210136
300170.csv,0.39080876112435,-1.0,-1.0,-0.02052805477354447,0.0009227200778395972,0.01960533469570487,-0.298907891316136,0.052319313300260524,-0.3512272046163965
300170.csv,0.38695255492211583,-1.0,-0.5488116360940265,-0.008843817351166905,0.0005776316150497001,0.004275958254760949,-0.29463193306137503,0.052319313300260524,-0.34695124636163555
300170.csv,0.3965362457813721,-1.0,-0.9133845523745688,-0.07263658743918144,0.0015368432309969253,0.06480829367315605,-0.22982363938821898,0.052319313300260524,-0.2821429526884795
300170.csv,0.37680570563523474,-1.0,-0.36787944117144233,-0.07004918932404403,0.00045642009384932515,0.025313236529192554,-0.20451040285902644,0.052319313300260524,-0.25682971615928696
300170.csv,0.42580467900868696,-1.0,-0.9133845523745688,0.008723841380246622,0.002451335126567864,-0.010419557080651166,-0.21492995993967762,0.052319313300260524,-0.26724927323993813
300170.csv,0.41622217195101174,-1.0,-0.36787944117144233,-0.0006638129898890455,0.0010600815474050543,-0.000815878395642328,-0.21574583833531993,0.052319313300260524,-0.2680651516355805
300170.csv,0.42469963674173344,-1.0,-0.36787944117144233,-0.04054245339918339,0.0007195034017947455,0.014195231698416083,-0.20155060663690386,0.052319313300260524,-0.2538699199371644
300170.csv,0.42337706350342674,-1.0,-0.36787944117144233,-0.19830529254981544,0.000775318195231026,0.07217712200933447,-0.12937348462756937,0.052319313300260524,-0.18169279792782989
300170.csv,0.44890915248469987,-1.0,-0.5488116360940265,-0.19217187338931163,0.00038541232090255243,0.10508074792513968,-0.024292736702429693,0.052319313300260524,-0.07661205000269022
300170.csv,0.6003954836182968,1.0,1.0,0.008189857091035702,0.002636355109886568,0.005553501981149133,-0.01873923472128056,0.052319313300260524,-0.07105854802154109
300170.csv,0.5840493542190077,1.0,1.0,0.002413856313725926,0.00464630492809528,-0.0022324486143693537,-0.020971683335649915,0.052319313300260524,-0.07329099663591043
300170.csv,0.562072412773154,1.0,1.0,0.006198168195314047,0.006331475938778676,-0.00013330774346462931,-0.021104991079114545,0.052319313300260524,-0.07342430437937507
300170.csv,0.5872176364795856,1.0,1.0,0.042584671093246484,0.006296290867682952,0.036288380225563535,0.01518338914644899,0.052319313300260524,-0.037135924153811534
300170.csv,0.6370176102380076,1.0,1.0,0.08386943814854542,0.006580677477863168,0.07728876067068224,0.09247214981713123,0.09247214981713123,0.0
300170.csv,0.6204817226839999,1.0,1.0,-0.023882663832081708,0.0064251234339932585,-0.030307787266074967,0.06216436255105626,0.09247214981713123,-0.03030778726607497
300170.csv,0.5604759142211251,1.0,0.8651714477432055,0.03282420204934189,0.00559021729715236,0.022808345110892254,0.0849727076619485,0.09247214981713123,-0.007499442155182723
300170.csv,0.6051715296283607,1.0,1.0,-0.004182416316302895,0.006345369743711152,-0.010527786060014047,0.07444492160193446,0.09247214981713123,-0.01802722821519677
300170.csv,0.5584765588739017,1.0,0.5488116360940265,0.017275176276832394,0.004609866824524474,0.004870950931776625,0.07931587253371108,0.09247214981713123,-0.013156277283420142
300170.csv,0.6809284671671141,1.0,1.0,0.005749868674659542,0.008716449775224743,-0.0029665811005652014,0.07634929143314588,0.09247214981713123,-0.016122858383985347
300170.csv,0.5678732053231954,1.0,1.0,-0.025536615328657586,0.008566686026197153,-0.03410330135485474,0.04224599007829114,0.09247214981713123,-0.050226159738840086
300170.csv,0.5668612671375632,1.0,0.5488116360940265,-0.008491663796408755,0.004480145815776232,-0.009140469717043732,0.033105520361247406,0.09247214981713123,-0.05936662945588382
300170.csv,0.5730198606765535,1.0,1.0,0.018704344393795314,0.0059731407213972874,0.012731203672398026,0.04583672403364543,0.09247214981713123,-0.0466354257834858
300170.csv,0.6363892499242549,1.0,1.0,0.08890448857071842,0.002617853234628001,0.08628663533609042,0.13212335936973585,0.13212335936973585,0.0
300170.csv,0.42957251286259346,-1.0,-0.44932896411722156,0.00499809191590872,0.001702602478111466,-0.00394838994124939,0.12817496942848647,0.13212335936973585,-0.003948389941249381
300170.csv,0.3815123134341422,-1.0,-0.36787944117144233,-0.002652394786923029,0.0008010245111754967,0.0001747370008037941,0.12834970642929025,0.13212335936973585,-0.0037736529404455987
300170.csv,0.41173447051033435,-1.0,-0.36787944117144233,-0.026715470933835306,0.0009481637339236797,0.008879908783847564,0.1372296152131378,0.1372296152131378,0.0
300170.csv,0.4326419128770407,-1.0,-0.7095648045077235,0.03992624705976944,0.002047507760438988,-0.03037776745013136,0.10685184776300645,0.1372296152131378,-0.030377767450131363
300170.csv,0.376978941565788,-1.0,-0.6703200460356393,0.05522810590239491,0.001245791079773101,-0.03826629757072762,0.06858555019227883,0.1372296152131378,-0.06864406502085899
300170.csv,0.3908341423891294,-1.0,-0.44932896411722156,0.011093063998516062,0.0005927047313451359,-0.005577139686684402,0.06300841050559443,0.1372296152131378,-0.07422120470754338
300170.csv,0.3691102700983219,-1.0,-0.36787944117144233,-0.012494842562884134,0.0009905240773091354,0.003606071622249832,0.06661448212784427,0.1372296152131378,-0.07061513308529355
300170.csv,0.4133119119523648,-1.0,-0.5488116360940265,0.029795004478875953,0.0016018810739277356,-0.017953726229408495,0.04866075589843577,0.1372296152131378,-0.08856885931470204
300170.csv,0.4359370497089213,-1.0,-0.5488116360940265,0.004593196570635616,0.0018152859073131146,-0.004336085632145119,0.04432467026629065,0.1372296152131378,-0.09290494494684716
300170.csv,0.44772407080031285,-1.0,-0.44932896411722156,-0.040044047269728544,0.0011547356492722176,0.016838214629495966,0.06116288489578662,0.1372296152131378,-0.0760667303173512
300170.csv,0.44020943314986527,-1.0,-0.44932896411722156,-0.027310162663576776,0.0012101565949871182,0.011061090504510655,0.07222397540029728,0.1372296152131378,-0.06500563981284053
002298.csv,0.5644213134152946,1.0,0.47727846592999695,0.13005041103484705,0.001537958350380866,0.06053230232189648,0.13275627772219376,0.1372296152131378,-0.004473337490944057
002298.csv,0.5679206268484126,1.0,0.36787944117144233,-0.04226004663467564,0.0015282184765561314,-0.0170748208163997,0.11568145690579405,0.1372296152131378,-0.02154815830734376
002298.csv,0.5679899157390085,1.0,0.6703200460356393,0.09066484645989026,0.0023983859789627757,0.05837607807384503,0.17405753497963908,0.17405753497963908,0.0
002298.csv,0.5948542260698937,1.0,1.0,0.030773565213505938,0.002968554458021497,0.02780501075548444,0.20186254573512352,0.20186254573512352,0.0
002298.csv,0.5704633293871724,1.0,1.0,-0.005532037815594748,0.0031475368431173583,-0.008679574658712106,0.1931829710764114,0.20186254573512352,-0.008679574658712108
002298.csv,0.5505244029318969,1.0,0.5488116360940265,0.04270833725156464,0.0013773364758008413,0.02206149596608581,0.21524446704249722,0.21524446704249722,0.0
002298.csv,0.5662702444117005,1.0,0.5488116360940265,0.051025455308380874,0.001834903513084478,0.02616846009715066,0.24141292713964788,0.24141292713964788,0.0
002298.csv,0.55193877864213,1.0,0.44932896411722156,0.0545225183670448,0.0012922313917612162,0.02320631530716521,0.26461924244681306,0.26461924244681306,0.0
002298.csv,0.558336632318635,1.0,0.44932896411722156,-0.0502676323266813,0.0017261921541798396,-0.02431289531615291,0.24030634713066015,0.26461924244681306,-0.02431289531615291
002298.csv,0.5714876404303327,1.0,0.6703200460356393,0.04177416697462788,0.0030821501198586205,0.024919911409674422,0.26522625854033455,0.26522625854033455,0.0
002298.csv,0.5591860651764015,1.0,0.8187307530779818,0.13764938883040956,0.002903031494920184,0.10979475628292497,0.3750210148232595,0.3750210148232595,0.0
002298.csv,0.6380326746595166,1.0,1.0,0.05455871147677627,0.004609304699383871,0.049949406777392395,0.4249704216006519,0.4249704216006519,0.0
002298.csv,0.645193331410419,1.0,1.0,0.007506945738259052,0.005676884642984149,0.0018300610952749034,0.4268004826959268,0.4268004826959268,0.0
002298.csv,0.6325700767757656,1.0,1.0,-0.008409335141825736,0.0057341683417062245,-0.01414350348353196,0.41265697921239486,0.4268004826959268,-0.014143503483531938
002298.csv,0.6072510448308066,1.0,0.5488116360940265,-0.008865167180595712,0.0030070383404568373,-0.007872345245086638,0.40478463396730824,0.4268004826959268,-0.02201584872861856
002298.csv,0.6070861325464444,1.0,0.8187307530779818,-0.02744122533122928,0.004050271816045631,-0.02651724689686557,0.37826738707044266,0.4268004826959268,-0.048533095625484135
002298.csv,0.5966698617288705,1.0,1.0,-0.019338734715995454,0.0048648751692672715,-0.024203609885262725,0.35406377718517995,0.4268004826959268,-0.07273670551074685
002298.csv,0.5927261418619242,1.0,0.5819450157646893,-0.03611519063649293,0.002410886286005102,-0.02342794147030374,0.3306358357148762,0.4268004826959268,-0.0961646469810506
002298.csv,0.617408949756702,1.0,0.5819450157646893,-0.07170203307581069,0.00307232083992622,-0.04479896160858914,0.28583687410628705,0.4268004826959268,-0.14096360858963974
002298.csv,0.5774058690425187,1.0,0.8187307530779818,-0.03282803174762128,0.0035067252298984146,-0.03038404438469628,0.2554528297215908,0.4268004826959268,-0.17134765297433602
002298.csv,0.6499990815859436,1.0,1.0,0.03316684226352984,0.00044165610050067784,0.03272518616302916,0.28817801588461994,0.4268004826959268,-0.13862246681130685
002298.csv,0.5963001284576325,1.0,1.0,0.0026718759534072323,0.0015330732261522083,0.001138802727255024,0.28931681861187497,0.4268004826959268,-0.13748366408405183
002298.csv,0.60974430944363,1.0,1.0,0.009543842372556233,0.003491525775914183,0.00605231659664205,0.29536913520851704,0.4268004826959268,-0.13143134748740976
002298.csv,0.5614080156604941,1.0,0.44932896411722156,0.051053987678007395,0.0020350842541986824,0.020904951143213776,0.3162740863517308,0.4268004826959268,-0.11052639634419598
002298.csv,0.620553310229746,1.0,1.0,0.005848342520817562,0.0036589975152867544,0.0021893450055308077,0.31846343135726163,0.4268004826959268,-0.10833705133866517
002298.csv,0.6006654264620855,1.0,1.0,-0.028623671069937018,0.003831387705399606,-0.03245505877533662,0.286008372581925,0.4268004826959268,-0.14079211011400178
002298.csv,0.5862124341583489,1.0,1.0,-0.0011362119748923316,0.004644422388885148,-0.005780634363777479,0.28022773821814756,0.4268004826959268,-0.14657274447777924
002298.csv,0.6638886487878156,1.0,1.0,-0.010793196663191784,0.004699929939676218,-0.015493126602868001,0.26473461161527956,0.4268004826959268,-0.16206587108064724
002298.csv,0.5712537578397127,1.0,0.5488116360940265,0.02517117799806856,0.0024886891263866066,0.011325546253147363,0.2760601578684269,0.4268004826959268,-0.15074032482749988
002298.csv,0.5974840613014647,1.0,0.5819450157646893,-0.017512401919026033,0.0026016154527461178,-0.012792870463591297,0.2632672874048356,0.4268004826959268,-0.16353319529109117
002298.csv,0.5818971742167091,1.0,0.8187307530779818,-0.01617170995156214,0.0038266988695712005,-0.017066975136772366,0.24620031226806327,0.4268004826959268,-0.18060017042786353
002298.csv,0.5590486103515808,1.0,0.44932896411722156,-0.013210715953855034,0.0019098336363769944,-0.00784579095116953,0.23835452131689375,0.4268004826959268,-0.18844596137903305
002298.csv,0.5575274596070038,1.0,0.5488116360940265,-0.006805377300051374,0.0023279084006571594,-0.006062778650935503,0.23229174266595826,0.4268004826959268,-0.19450874002996854
002298.csv,0.4485735535871666,-1.0,-0.36787944117144233,-0.03853050219457099,0.0006005170520713357,0.013574062563322473,0.24586580522928073,0.4268004826959268,-0.18093467746664607
002298.csv,0.6328500788004402,1.0,0.8651714477432055,0.0371052963970635,0.003920630110681329,0.02818181289210685,0.27404761812138756,0.4268004826959268,-0.15275286457453924
002298.csv,0.6237653341406042,1.0,0.36787944117144233,0.1317746566455127,0.0018647334802126864,0.04661245356709721,0.32066007168848476,0.4268004826959268,-0.10614041100744204
002298.csv,0.6098558705788817,1.0,0.5488116360940265,0.03632206813088601,0.002748115574512903,0.017185858062717344,0.3378459297512021,0.4268004826959268,-0.08895455294472471
002298.csv,0.5917452806166364,1.0,0.44932896411722156,-0.008966099179273712,0.0020969579933139363,-0.006125686049709264,0.33172024370149283,0.4268004826959268,-0.09508023899443396
002298.csv,0.6365191909271107,1.0,1.0,-0.01666200443490662,0.004724830513313334,-0.021386834948219954,0.31033340875327287,0.4268004826959268,-0.11646707394265393
002298.csv,0.6020462185476386,1.0,0.5488116360940265,-0.029298943603093708,0.002626135262593731,-0.0187057364372342,0.29162767231603864,0.4268004826959268,-0.13517281037988815
002298.csv,0.5616201132493432,1.0,0.36787944117144233,-0.06439517895829039,0.001862353600842454,-0.025552016050153344,0.2660756562658853,0.4268004826959268,-0.1607248264300415
002298.csv,0.6402759358151633,1.0,0.5819450157646893,0.13146439705388113,0.003188946046951809,0.07331610456906441,0.3393917608349497,0.4268004826959268,-0.08740872186097709
002298.csv,0.638545360546591,1.0,0.8651714477432055,0.2225447125552693,0.0044421251323496285,0.18809720601668825,0.5274889668516379,0.5274889668516379,0.0
002298.csv,0.596645908668945,1.0,0.5488116360940265,0.038612878948851126,0.0032677074825809816,0.0179234897876386,0.5454124566392765,0.5454124566392765,0.0
002298.csv,0.5954300456748385,1.0,0.6703200460356393,-0.039217032405655994,0.003973086143594847,-0.030261049111135335,0.5151514075281411,0.5454124566392765,-0.030261049111135363
002298.csv,0.6952655101171057,1.0,1.0,0.03762152973414645,0.006284039525824961,0.031337490208321495,0.5464888977364626,0.5464888977364626,0.0
002298.csv,0.6420459409438013,1.0,1.0,0.009955879920316768,0.0066779225954964275,0.0032779573248203405,0.549766855061283,0.549766855061283,0.0
002298.csv,0.6784951258371061,1.0,1.0,0.04972020476556205,0.005855216375710021,0.043864988389852026,0.593631843451135,0.593631843451135,0.0
002298.csv,0.6630477663938055,1.0,1.0,0.07968294261644804,0.006009010904036136,0.0736739317124119,0.6673057751635468,0.6673057751635468,0.0
002298.csv,0.5775096840183748,1.0,0.44932896411722156,-0.02842142308151341,0.0018168371898226198,-0.01458740578177633,0.6527183693817705,0.6673057751635468,-0.014587405781776308
002298.csv,0.5927346281412226,1.0,0.36787944117144233,0.0406845347269531,0.0009380779777329817,0.014028925921938665,0.6667472953037092,0.6673057751635468,-0.0005584798598375906
002298.csv,0.664141891919494,1.0,1.0,0.06275592496790061,0.0015230692226844327,0.061232855745216176,0.7279801510489254,0.7279801510489254,0.0
002298.csv,0.620347485956669,1.0,0.3914368675211798,-0.02576423093108615,0.0012691267296294037,-0.011354196579386057,0.7166259544695394,0.7279801510489254,-0.011354196579386078
002298.csv,0.6604338887089637,1.0,1.0,-0.02878434381833528,0.002587815134149207,-0.031372158952484484,0.6852537955170549,0.7279801510489254,-0.04272635553187054
002298.csv,0.6081375285671503,1.0,0.5488116360940265,0.025415476323373154,0.002599337862230521,0.011348971280908893,0.6966027667979637,0.7279801510489254,-0.031377384250961704
002298.csv,0.6553168066097731,1.0,1.0,-0.007292759570867169,0.003772165915648694,-0.011064925486515862,0.6855378413114479,0.7279801510489254,-0.042442309737477535
002298.csv,0.563318973886303,1.0,0.36787944117144233,-0.030111846564007783,0.001567668706997041,-0.012645197993604439,0.6728926433178435,0.7279801510489254,-0.05508750773108195
002298.csv,0.6117110952031525,1.0,0.36787944117144233,0.025014630173752384,0.0015522749372928837,0.007650093232137443,0.6805427365499809,0.7279801510489254,-0.04743741449894456
002298.csv,0.6328770295369867,1.0,0.7095648045077235,0.004067030698061025,0.003083228363381134,-0.00019740652118455278,0.6803453300287963,0.7279801510489254,-0.04763482102012917
002298.csv,0.5664523210695094,1.0,0.5488116360940265,-0.04142037309516855,0.001987646228456722,-0.02471962895444117,0.6556257010743551,0.7279801510489254,-0.0723544499745703
002298.csv,0.5851651780636116,1.0,0.8651714477432055,-0.030110344819657575,0.0028394391946975346,-0.028890049814367807,0.6267356512599873,0.7279801510489254,-0.10124449978893812
002298.csv,0.5802486730014902,1.0,1.0,0.00399346803730638,0.0031888406290386923,0.0008046274082676879,0.627540278668255,0.7279801510489254,-0.10043987238067043
002298.csv,0.5555931041090072,1.0,0.8187307530779818,0.020912321008486945,0.0022839982751152116,0.014837562052771806,0.6423778407210268,0.7279801510489254,-0.08560231032789867
002298.csv,0.5535805558475358,1.0,1.0,0.0038113531020718128,0.0017910951226210092,0.0020202579794508036,0.6443980987004776,0.7279801510489254,-0.08358205234844784
002298.csv,0.5539380237984044,1.0,0.8651714477432055,-0.03826396448863689,0.0006021449495216943,-0.03370703450255028,0.6106910641979273,0.7279801510489254,-0.11728908685099815
002298.csv,0.5830732178393588,1.0,1.0,0.19065809616972107,0.0016541338859902598,0.18900396228373081,0.7996950264816581,0.7996950264816581,0.0
002298.csv,0.6098464416428442,1.0,1.0,-0.029966375017354885,0.00467075688561651,-0.034637131902971394,0.7650578945786868,0.7996950264816581,-0.03463713190297135
002298.csv,0.6048474653644957,1.0,0.8187307530779818,-0.001486862728384164,0.0043199096052757915,-0.005537249846609341,0.7595206447320775,0.7996950264816581,-0.04017438174958066
002298.csv,0.6113846736576594,1.0,1.0,0.04725440878877096,0.004370111198665951,0.04288429759010501,0.8024049423221825,0.8024049423221825,0.0
002298.csv,0.5585644864354236,1.0,1.0,-0.011889575536710328,0.004480283935243393,-0.01636985947195372,0.7860350828502288,0.8024049423221825,-0.016369859471953685
002298.csv,0.556745719198391,1.0,1.0,-0.02888204010507378,0.00540508039123424,-0.03428712049630802,0.7517479623539208,0.8024049423221825,-0.050656979968261684
002298.csv,0.5684645664806391,1.0,1.0,0.036637779750983146,0.004967433806512087,0.03167034594447106,0.7834183082983919,0.8024049423221825,-0.01898663402379064
002298.csv,0.5597362613268343,1.0,0.6703200460356393,-0.025962707398801133,0.003821330316292942,-0.02122465353506715,0.7621936547633247,0.8024049423221825,-0.04021128755885783
002298.csv,0.6213342053229377,1.0,0.5819450157646893,0.002971554134640897,0.003016517030163461,-0.0012872359124342365,0.7609064188508905,0.8024049423221825,-0.041498523471292015
002298.csv,0.6163936286494982,1.0,0.8651714477432055,-0.0126096494990513,0.0035928014254666026,-0.014502310138095203,0.7464041087127953,0.8024049423221825,-0.056000833609387235
002298.csv,0.6359537811269028,1.0,1.0,-0.005487385051734517,0.001814666856667666,-0.007302051908402183,0.7391020568043931,0.8024049423221825,-0.0633028855177894
002298.csv,0.5830392459526502,1.0,1.0,-0.015633540464833562,0.001184620084970603,-0.016818160549804166,0.722283896254589,0.8024049423221825,-0.08012104606759352
002298.csv,0.5800199950183429,1.0,1.0,-0.081102397802997,0.0016611836654748897,-0.08276358146847189,0.6395203147861171,0.8024049423221825,-0.16288462753606536
002298.csv,0.6796352241129975,1.0,1.0,-0.016112403572736023,0.0030343018887538974,-0.01914670546148992,0.6203736093246273,0.8024049423221825,-0.18203133299755525
002298.csv,0.5810166208711448,1.0,1.0,-0.0011757759834656323,0.0028115468952437466,-0.003987322878709379,0.6163862864459179,0.8024049423221825,-0.18601865587626465
002298.csv,0.5795930061839867,1.0,1.0,-0.04266116722020552,0.0032154190920114173,-0.04587658631221694,0.570509700133701,0.8024049423221825,-0.23189524218848157
002298.csv,0.6448413478530152,1.0,1.0,-0.011276003618530872,0.004055694643670703,-0.015331698262201574,0.5551780018714993,0.8024049423221825,-0.24722694045068316
002298.csv,0.5554669269494245,1.0,0.6703200460356393,0.0020783948967368904,0.0028141228357649426,-0.0014209330729040323,0.5537570687985953,0.8024049423221825,-0.2486478735235872
002298.csv,0.5611055790138236,1.0,0.8187307530779818,0.004297513763140914,0.0033207073814398645,0.00019779929821948797,0.5539548680968148,0.8024049423221825,-0.2484500742253677
002298.csv,0.5813247385445178,1.0,0.7095648045077235,-0.036398352038610415,0.002648738107643939,-0.02847572765632384,0.5254791404404909,0.8024049423221825,-0.2769258018816916
002298.csv,0.6105536965963521,1.0,1.0,0.00021733413199997997,0.0030528974444208844,-0.0028355633124209044,0.5226435771280701,0.8024049423221825,-0.27976136519411243
002298.csv,0.6216093026870855,1.0,1.0,-0.017461511309372124,0.002072592807287037,-0.01953410411665916,0.503109473011411,0.8024049423221825,-0.29929546931077156
002298.csv,0.557858843610597,1.0,0.5819450157646893,-0.025972403422780843,0.000812186341070953,-0.01592669706038802,0.48718277595102294,0.8024049423221825,-0.3152221663711596
002298.csv,0.5975532977863072,1.0,1.0,0.015796728837366603,0.001774096099913876,0.014022632737452728,0.5012054086884756,0.8024049423221825,-0.3011995336337069
002298.csv,0.6022706366959746,1.0,1.0,0.016729266585484348,0.0015594627050026354,0.015169803880481713,0.5163752125689574,0.8024049423221825,-0.28602972975322516
002298.csv,0.4165729718649733,-1.0,-0.36787944117144233,-0.03443550770907455,0.0005153198858814548,0.012152795446587785,0.5285280080155451,0.8024049423221825,-0.2738769343066374
002298.csv,0.5853833821278406,1.0,1.0,0.017768560642537956,0.0022299591919766643,0.015538601450561292,0.5440666094661064,0.8024049423221825,-0.2583383328560761
002298.csv,0.5905269486261696,1.0,1.0,-0.014407404294769499,0.001753306474019133,-0.01616071076878863,0.5279058986973177,0.8024049423221825,-0.27449904362486477
002298.csv,0.568566242801116,1.0,1.0,0.023899520114069484,0.0014358070469731386,0.022463713067096346,0.5503696117644141,0.8024049423221825,-0.2520353305577684
002298.csv,0.43160446246697787,-1.0,-0.9633985059534994,-0.009626670094403433,0.0012372332384230382,0.008037086347832463,0.5584066981122466,0.8024049423221825,-0.24399824420993588
002298.csv,0.4215264464791709,-1.0,-0.36787944117144233,0.016317895985486386,0.00017776613892498896,-0.0061807845951594425,0.5522259135170872,0.8024049423221825,-0.25017902880509535
002298.csv,0.5882453054736165,1.0,1.0,-0.022610940627009857,0.0011085541063004965,-0.023719494733310354,0.5285064187837768,0.8024049423221825,-0.2738985235384057
002298.csv,0.725082051908817,1.0,0.8187307530779818,0.039439527341797564,6.506917432905087e-05,0.032225284747260524,0.5607317035310373,0.8024049423221825,-0.24167323879114522
002298.csv,0.4367807328034058,-1.0,-0.36787944117144233,0.02385297953657517,0.0002155736782913501,-0.008990594460480473,0.5517411090705568,0.8024049423221825,-0.25066383325162567
002298.csv,0.5802790410728399,1.0,1.0,0.10356641001203237,0.00182087587835681,0.10174553413367557,0.6534866432042324,0.8024049423221825,-0.14891829911795007
002298.csv,0.5511299908508306,1.0,0.8187307530779818,0.009055931353880275,0.0010568518931864611,0.006357517603998445,0.6598441608082309,0.8024049423221825,-0.14256078151395157
002298.csv,0.6110533392629195,1.0,1.0,0.011359547810661397,0.0019910076426520166,0.00936854016800938,0.6692127009762403,0.8024049423221825,-0.1331922413459422
002298.csv,0.5964518637451353,1.0,1.0,-0.021575201325001236,0.0013531460293887947,-0.022928347354390033,0.6462843536218503,0.8024049423221825,-0.15612058870033219
002298.csv,0.5743095441415662,1.0,1.0,0.030759701175050003,0.0025579048443979406,0.028201796330652062,0.6744861499525023,0.8024049423221825,-0.12791879236968018
002298.csv,0.6120101438358366,1.0,1.0,0.13550767265885177,0.0018022208432101074,0.13370545181564167,0.808191601768144,0.808191601768144,0.0
002298.csv,0.5560787896803333,1.0,0.8187307530779818,0.07351415062111322,0.0020471100374994775,0.05814118586241273,0.8663327876305567,0.8663327876305567,0.0
002298.csv,0.6842842948995771,1.0,1.0,0.020809895968583625,0.00381599948950939,0.016993896479074233,0.8833266841096309,0.8833266841096309,0.0
002298.csv,0.5848802105832441,1.0,1.0,-0.025143640528995093,0.0037822599170836482,-0.02892590044607874,0.8544007836635521,0.8833266841096309,-0.02892590044607879
002298.csv,0.5622299181760335,1.0,0.5488116360940265,-0.05968959862786116,0.0023225813724886244,-0.03508092765324087,0.8193198560103112,0.8833266841096309,-0.06400682809931968
002298.csv,0.612909888238447,1.0,1.0,-0.02335328940788184,0.0036345347026111923,-0.026987824110493032,0.7923320318998182,0.8833266841096309,-0.09099465220981273
002298.csv,0.5793829576693247,1.0,1.0,0.026782909551253287,0.003476246448830151,0.023306663102423134,0.8156386950022413,0.8833266841096309,-0.0676879891073896
002298.csv,0.6232345513061615,1.0,1.0,0.09723168302635798,0.0027665231285213887,0.09446515989783659,0.9101038549000778,0.9101038549000778,0.0
002298.csv,0.5589982759347836,1.0,0.5488116360940265,0.011650241927183558,0.0015559740473869662,0.004837814285561867,0.9149416691856397,0.9149416691856397,0.0
002298.csv,0.6061805793680934,1.0,0.8651714477432055,-0.013824368188665836,0.0025804902384320323,-0.01454093887835517,0.9004007303072845,0.9149416691856397,-0.01454093887835517
002298.csv,0.5733873298314104,1.0,0.6703200460356393,0.030196644328036815,0.0022292746730418287,0.018012141343049633,0.9184128716503341,0.9184128716503341,0.0
002298.csv,0.5817895173147863,1.0,0.5488116360940265,0.09657371252068447,0.001863181147762634,0.05113759602438839,0.9695504676747225,0.9695504676747225,0.0
300762.csv,0.4441522459280083,-1.0,-0.36787944117144233,-0.07249256932274495,0.001130120154160462,0.025538405737372996,0.9950888734120955,0.9950888734120955,0.0
300762.csv,0.4381024374824362,-1.0,-0.36787944117144233,0.009504713757095384,0.0015218312408423924,-0.005018420026297162,0.9900704533857984,0.9950888734120955,-0.0050184200262971546
300762.csv,0.4333255749178698,-1.0,-0.36787944117144233,-0.10134200060841136,0.0014663485321890417,0.0358152900188293,1.0258857434046276,1.0258857434046276,0.0
300762.csv,0.5501474333773745,1.0,1.0,-0.02145203886876823,0.003325818934071814,-0.024777857802840045,1.0011078856017874,1.0258857434046276,-0.024777857802840142
300762.csv,0.5726729275047517,1.0,0.5819450157646893,0.05875549657234336,0.001309218369807496,0.032883250009247,1.0339911356110345,1.0339911356110345,0.0
300762.csv,0.6275771893592352,1.0,0.8651714477432055,0.037345630515535966,0.005471881799141443,0.026838491420867642,1.0608296270319022,1.0608296270319022,0.0
300762.csv,0.5873873797326724,1.0,0.36787944117144233,-0.04296345840870641,0.002460435077966837,-0.018265808148154258,1.042563818883748,1.0608296270319022,-0.01826580814815415
300762.csv,0.6005097641451408,1.0,0.47727846592999695,-0.024636723508893787,0.0028866063782184374,-0.014645183980084756,1.0279186349036633,1.0608296270319022,-0.03291099212823889
300762.csv,0.6126052193663081,1.0,0.6703200460356393,0.10719535410981562,0.0049978484536584745,0.0668573462480398,1.094775981151703,1.094775981151703,0.0
300762.csv,0.633276089717203,1.0,1.0,0.07191857241866062,0.0065147936088939444,0.06540377880976668,1.1601797599614698,1.1601797599614698,0.0
